,Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
801,1.431867,1,0.388015,-1.010909,4,4,0.743454,3,2,3,-0.377135,0.412895,0.122861,1,-0.330589,3,4,0,-0.807339,0.931603,3,-1.144294,-1.167687,-0.679146,-1.155935,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
802,-0.429664,0,0.415285,-0.270544,3,4,-1.766079,3,2,2,-0.467651,-0.128188,-1.078504,0,0.489376,3,3,1,-0.935905,0.155707,3,-0.654454,-0.615492,-0.679146,-0.595227,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
803,-0.320163,0,-0.26151,-0.764121,4,3,-1.274014,2,1,4,-0.74876,1.147502,0.122861,0,0.489376,3,4,3,-0.678774,-0.620189,3,-1.144294,-1.167687,-0.679146,-1.155935,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
804,1.212863,0,1.139183,-1.010909,4,1,-1.520046,4,4,4,2.205968,0.258721,-0.277594,0,1.855984,4,3,0,2.021103,0.155707,2,-0.327893,-0.063296,-0.058285,-0.875581,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
805,0.884358,0,0.613613,-0.023755,4,2,-0.043851,2,2,3,-0.193341,0.513944,-0.678049,0,-0.603911,3,4,1,0.478316,-0.620189,3,1.304909,1.593291,0.562576,2.20831,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
806,1.650871,0,0.474783,-0.270544,4,2,1.038693,3,3,2,0.837605,0.141791,1.724681,0,1.036019,3,4,0,0.864013,0.931603,3,0.161947,0.4889,0.562576,-1.155935,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
807,0.117845,0,-0.080535,0.099639,4,3,0.349801,2,3,3,0.475329,-1.228904,-1.078504,1,-0.330589,3,2,2,-0.293077,-0.620189,3,0.161947,0.764998,-0.058285,0.806541,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
808,-0.867672,0,0.754922,2.320735,4,3,1.333932,3,1,4,-0.847563,1.778531,0.523316,0,1.855984,4,1,1,-0.035946,-1.396086,3,-0.001333,0.212802,-0.368715,0.806541,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
809,-0.977174,0,0.365703,-0.764121,3,4,1.333932,3,3,2,0.24479,-0.881768,-1.078504,0,0.489376,3,2,3,-0.164511,0.155707,2,0.325228,0.764998,-0.368715,0.806541,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
810,0.99386,0,-0.982929,-0.764121,1,1,-0.683535,3,4,3,2.329206,0.180299,0.122861,0,-0.877232,3,4,1,1.50684,0.155707,3,0.815068,1.317193,0.562576,1.367249,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
811,0.117845,0,-1.667161,-0.887515,2,4,-1.667666,3,3,2,0.180196,0.886237,1.724681,0,0.216054,3,3,0,-0.164511,-0.620189,3,-0.981014,-1.167687,-0.679146,-1.155935,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
812,0.665354,0,0.692944,2.197341,3,3,0.841867,3,3,1,0.917285,-0.390437,2.125136,0,-1.150554,3,3,1,0.864013,-1.396086,3,0.161947,0.764998,-0.679146,-0.875581,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
813,0.227347,1,-1.486186,-0.887515,3,1,0.891073,3,4,4,1.203919,-0.107669,1.724681,0,-1.150554,3,4,3,1.249709,0.931603,3,1.794749,0.764998,2.735589,0.245834,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
814,0.336849,0,1.253222,0.593216,3,3,-1.077188,2,5,3,2.788372,0.454073,-0.678049,0,-0.330589,3,1,0,1.249709,-0.620189,4,2.12131,0.764998,0.562576,1.367249,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
815,-1.743687,0,0.449992,-1.010909,1,4,0.202182,2,1,2,-0.941903,1.547763,-0.678049,1,-1.150554,3,3,0,-1.193036,2.483396,4,-0.817734,-0.615492,-0.058285,-0.595227,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
816,0.227347,0,-0.901118,-0.023755,3,3,0.202182,3,2,2,0.059296,-0.779033,2.525591,0,-0.057267,3,3,0,-0.293077,-0.620189,2,-0.327893,-0.063296,-0.679146,-0.314873,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
817,-0.101159,0,-1.451479,1.086793,4,1,0.595834,3,2,4,0.271137,1.254313,-0.277594,0,1.309341,4,1,0,0.864013,-2.171982,3,0.651788,1.317193,-0.679146,1.367249,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
818,-0.648668,0,-0.023516,1.333581,3,3,0.054562,4,1,4,-0.788706,1.077653,-1.078504,0,-0.877232,3,1,1,-1.06447,0.931603,3,-0.817734,-0.615492,-0.058285,-0.595227,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
819,-0.977174,0,1.607733,-0.887515,1,1,0.054562,2,1,2,-0.70159,0.786734,-1.078504,0,0.489376,3,1,0,-0.678774,-0.620189,1,-0.327893,-0.339394,-0.679146,-0.03452,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
820,-0.210661,0,0.940855,0.223033,2,4,-0.585122,3,2,4,-0.32614,0.58843,-0.678049,0,-1.150554,3,4,1,-0.807339,0.155707,3,-0.327893,-0.615492,-0.679146,-0.595227,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
821,1.322365,0,-1.55808,-0.14715,4,4,-0.486709,2,4,2,1.405986,-0.342091,1.324226,0,0.489376,3,2,1,1.378275,0.155707,3,0.325228,1.041095,-0.058285,-0.314873,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
822,-0.320163,0,0.497095,-0.887515,2,4,1.432345,3,2,3,-0.524808,0.213748,-0.277594,0,-1.150554,3,4,0,-0.807339,0.155707,2,-0.654454,-0.615492,-0.679146,-0.595227,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
823,-0.867672,0,-0.774684,0.099639,3,4,-0.240677,3,1,2,-0.682467,0.509727,-1.078504,0,-0.330589,3,4,2,-0.421642,-0.620189,2,-0.001333,0.212802,-0.368715,-0.875581,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
824,0.555852,0,-1.523373,2.444129,3,2,-0.486709,1,2,4,-0.474025,-0.668287,0.523316,0,1.036019,3,1,0,0.606882,0.155707,3,-0.981014,-1.167687,-0.679146,-1.155935,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
825,-0.867672,0,-0.209449,-0.14715,1,2,0.645041,2,2,4,-0.307442,0.474452,-0.678049,1,-0.057267,3,3,1,-0.164511,-0.620189,2,0.488508,0.764998,-0.368715,-0.595227,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
826,0.117845,0,-0.915993,-1.010909,3,3,-1.421633,4,1,3,-0.777445,-1.167769,-0.678049,0,-0.603911,3,4,1,-0.550208,-0.620189,4,-0.001333,0.4889,0.873006,-1.155935,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
827,-0.977174,0,-0.073098,-0.393938,3,3,-1.32322,2,1,3,-0.807404,1.092691,-0.678049,1,-0.330589,3,4,1,-1.06447,-0.620189,3,-0.654454,-0.891589,-0.679146,-0.595227,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
828,-2.072192,1,-1.377106,-0.14715,1,3,0.694247,3,1,3,-0.977175,-0.106404,-0.678049,0,-0.877232,3,4,0,-1.450167,-2.171982,3,-1.144294,-1.167687,-0.679146,-1.155935,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
829,-0.429664,1,-0.494545,-0.023755,4,1,0.546627,3,2,1,0.36569,0.572268,-1.078504,1,0.489376,3,1,0,-0.678774,0.155707,3,-0.327893,-0.615492,-0.679146,-0.314873,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
830,0.44635,0,-1.575434,0.346427,4,2,-0.978775,3,1,4,-0.369061,-0.739541,0.122861,1,-1.150554,3,1,1,-0.678774,0.931603,3,-0.981014,-1.167687,-0.679146,-1.155935,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
831,-0.648668,1,0.177291,0.71661,3,3,0.300595,3,1,3,-0.827165,-1.135585,-0.678049,0,-0.877232,3,3,1,-1.193036,1.7075,2,-0.817734,-0.615492,-0.058285,-0.595227,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
832,0.008343,0,-1.079614,1.950552,2,3,-0.683535,2,2,4,-0.164019,0.401651,1.724681,0,-0.603911,3,3,2,-0.293077,-0.620189,3,-0.164613,-0.615492,-0.368715,-0.314873,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
833,-1.086676,0,-1.496103,-0.393938,3,4,-0.535916,2,1,3,-0.842251,-0.894277,-0.678049,0,-0.603911,3,3,1,-0.935905,-2.171982,3,-0.491174,-0.615492,-0.058285,-0.595227,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
834,-0.320163,0,1.481299,-0.023755,1,2,0.202182,3,2,3,-0.167631,-1.192364,-0.678049,0,1.309341,4,1,0,-0.678774,0.155707,2,-0.164613,0.212802,-0.368715,-0.314873,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
835,-0.210661,0,-0.680478,-0.14715,4,3,1.678377,3,1,3,-0.463189,-1.012612,-0.678049,0,0.489376,3,2,0,-0.678774,-0.620189,1,-0.327893,-0.063296,-0.368715,-0.03452,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
836,-0.867672,1,-0.97797,1.703764,1,4,-1.027981,2,3,1,0.177009,-0.442859,-0.678049,0,-0.603911,3,1,1,-0.035946,0.155707,1,0.651788,1.041095,0.252146,1.647603,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
837,0.336849,0,-0.519337,-0.023755,4,2,1.087899,3,3,3,1.486515,-0.074642,2.525591,0,0.489376,3,3,0,1.121144,0.155707,2,1.794749,0.764998,-0.058285,2.488664,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
838,0.555852,1,-0.796996,0.346427,3,3,-1.077188,3,4,1,1.541547,-1.667673,-1.078504,1,-0.877232,3,2,0,1.378275,-0.620189,2,2.28459,1.317193,3.356449,2.769018,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
839,0.555852,0,-0.385465,-0.640727,4,2,-1.027981,3,2,1,-0.286407,-1.694938,1.724681,0,-0.603911,3,4,0,-0.293077,0.155707,4,-0.164613,-0.063296,-0.368715,0.245834,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
840,-0.210661,0,0.445034,-1.010909,4,4,-0.388296,2,1,3,-0.901957,0.284862,1.324226,0,-0.877232,3,2,1,-0.164511,-0.620189,3,0.161947,-1.167687,-0.368715,0.806541,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
841,-1.415181,0,-0.806912,1.827158,3,4,-0.831155,3,1,2,-0.617448,-1.11085,2.125136,0,1.855984,4,4,0,-0.678774,-0.620189,3,-0.491174,-0.339394,-0.368715,-0.595227,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
842,-0.977174,1,1.692023,0.346427,1,3,0.645041,3,1,4,-0.84735,1.21454,-0.678049,1,-1.150554,3,4,0,-1.321601,0.931603,2,-0.981014,-0.891589,-0.679146,-1.155935,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
843,-1.196177,0,1.441633,-0.764121,4,1,0.79266,4,1,4,-0.442578,-0.125377,-0.678049,0,1.855984,4,2,1,-0.421642,-0.620189,3,0.161947,0.764998,-0.679146,0.806541,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
844,-0.75817,0,0.122751,0.099639,3,3,0.300595,2,2,3,0.01595,-1.631273,-0.678049,0,0.762698,3,1,1,-0.164511,0.155707,3,0.488508,-0.339394,-0.368715,-0.03452,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
845,0.336849,0,0.246706,2.073946,2,3,1.284725,2,2,4,-0.442153,0.968313,0.122861,1,-0.603911,3,4,1,0.606882,0.155707,1,-0.981014,-0.891589,-0.679146,-1.155935,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
846,-0.210661,0,0.040941,-0.887515,3,3,-1.077188,2,3,2,0.801272,0.741339,-0.277594,0,0.762698,3,2,1,0.478316,-0.620189,4,-0.001333,0.764998,1.183437,-0.03452,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
847,-0.320163,0,-0.330925,-1.010909,3,4,1.530758,2,2,1,-0.246461,1.608055,-1.078504,0,1.309341,4,3,0,0.349751,0.155707,3,0.978348,1.317193,0.562576,1.367249,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
848,-0.210661,0,-0.412735,-0.640727,4,4,-0.929568,2,1,4,-0.876885,1.717958,-0.678049,0,-0.603911,3,2,1,-1.193036,-0.620189,4,-0.817734,-0.615492,-0.058285,-0.595227,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
849,0.665354,1,1.411884,-0.023755,3,1,0.94028,1,2,3,-0.245823,-0.677984,2.125136,0,-0.603911,3,2,0,-0.550208,-0.620189,2,-0.491174,-0.339394,-0.368715,-0.314873,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
850,-0.539166,0,0.147542,-0.887515,1,3,0.497421,3,1,1,-0.781057,0.089088,-0.678049,0,-0.877232,3,3,3,-1.321601,0.155707,3,-0.981014,-1.167687,-0.679146,-1.155935,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
851,2.088878,0,-0.209449,-0.640727,4,4,1.284725,3,5,1,2.855728,0.598971,0.523316,0,-0.603911,3,4,1,2.149668,-0.620189,3,-0.327893,-0.615492,0.562576,-0.595227,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
852,-0.867672,0,1.483778,-0.393938,1,2,-0.585122,3,1,4,-0.716463,1.690552,-0.678049,0,-0.603911,3,1,1,-0.164511,1.7075,3,0.488508,1.041095,-0.679146,1.086895,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
853,-1.96269,0,-0.390423,-0.023755,2,3,-0.585122,3,1,1,-0.839489,-1.003617,-0.678049,0,2.675949,4,3,0,-1.321601,0.931603,3,-0.981014,-0.891589,-0.679146,-1.155935,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
854,0.884358,0,1.622608,-0.270544,3,1,0.841867,3,1,3,-0.430467,0.813296,0.523316,1,1.036019,3,3,1,-0.550208,-0.620189,2,-0.654454,-0.615492,-0.679146,-0.595227,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
855,0.008343,0,0.432639,-1.010909,3,4,-0.486709,2,2,4,-0.006147,-0.611649,-0.678049,0,-0.603911,3,2,1,0.349751,-0.620189,2,1.141629,1.041095,0.252146,1.927956,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
856,-1.853188,0,0.006233,-0.764121,3,1,1.038693,2,1,3,-0.737286,-0.208718,-0.678049,0,-0.877232,3,1,0,-1.193036,-0.620189,2,-0.817734,-0.615492,-0.368715,-0.595227,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
857,0.774856,1,0.730131,0.099639,4,3,1.481551,3,1,3,-0.757897,-0.490081,-0.678049,1,-1.150554,3,3,0,-0.678774,0.931603,3,-0.164613,-0.063296,-0.679146,-0.595227,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
858,1.760373,0,1.042498,-0.270544,2,4,-0.781948,3,5,3,2.571644,0.608106,0.122861,0,0.762698,3,2,1,1.892537,2.483396,3,-0.001333,0.764998,0.562576,0.806541,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
859,-0.867672,0,0.34587,0.71661,1,2,0.152975,1,1,4,-0.92108,1.773612,-1.078504,1,0.762698,3,1,1,-0.678774,-0.620189,2,-0.327893,-0.063296,-0.368715,-0.314873,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
860,-1.634185,1,1.124308,-0.764121,4,3,-0.880361,2,1,4,-0.775532,-1.418073,-1.078504,1,-1.150554,3,2,1,-1.321601,1.7075,3,-1.144294,-1.167687,-0.679146,-1.155935,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
861,0.99386,0,1.486257,-0.887515,3,3,0.152975,3,4,1,2.240602,1.375038,2.125136,0,2.129306,4,1,0,2.149668,-0.620189,3,3.100991,2.97378,3.97731,1.367249,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
862,0.774856,0,-1.714264,0.963398,3,4,0.399008,1,1,3,-0.895158,-1.410202,-0.277594,0,-0.603911,3,4,0,-0.678774,0.155707,3,-1.144294,-1.167687,-0.679146,-1.155935,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
863,-0.429664,0,-1.625016,-0.887515,3,2,1.629171,3,1,3,-0.616811,-0.826957,-0.678049,0,-0.603911,3,4,1,-0.807339,-0.620189,3,-0.327893,-0.063296,-0.368715,-0.03452,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
864,0.44635,1,0.256622,-0.517332,2,1,1.432345,2,1,1,-0.934042,0.84042,1.324226,0,0.489376,3,1,1,-0.807339,-0.620189,1,-0.981014,-1.167687,-0.679146,-1.155935,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
865,-0.75817,0,1.305283,2.444129,4,3,-0.240677,3,2,1,-0.507384,-0.157561,2.125136,0,1.036019,3,3,3,-0.421642,0.155707,3,-0.491174,-0.339394,-0.679146,-0.314873,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
866,0.336849,0,0.945813,-0.887515,4,2,-0.19147,3,2,2,-0.462339,1.563784,0.923771,0,-0.877232,3,4,3,-0.807339,-0.620189,3,-1.144294,-1.167687,-0.679146,-1.155935,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
867,1.431867,0,1.53336,-0.887515,3,4,-1.766079,3,4,1,2.412285,-0.677843,-0.277594,0,1.855984,4,3,1,2.66393,0.155707,3,-0.817734,-0.615492,-0.058285,-0.595227,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
868,-0.977174,0,0.933417,1.210187,4,4,0.595834,2,1,1,-0.702652,-0.261983,-0.678049,0,-0.877232,3,3,3,-0.678774,-0.620189,3,-0.164613,0.212802,0.252146,-0.314873,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
869,0.99386,0,1.605254,0.71661,2,4,-0.683535,3,5,2,2.672571,-0.486848,0.923771,0,-1.150554,3,1,1,1.763972,-0.620189,3,-0.491174,-0.615492,-0.679146,-0.314873,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
870,-0.210661,0,1.384614,0.963398,4,3,1.383138,3,2,1,0.52335,0.943437,0.122861,1,-0.057267,3,4,3,0.478316,-0.620189,3,-0.001333,0.764998,-0.368715,0.806541,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
871,-1.415181,1,0.449992,0.963398,2,4,1.530758,3,1,2,-0.912156,-1.537673,-0.678049,0,-0.603911,3,1,1,-1.321601,0.155707,1,-0.981014,-1.167687,-0.679146,-1.155935,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
872,-0.429664,0,0.851607,1.950552,3,2,0.79266,3,2,3,-0.417293,-1.322224,-0.678049,0,-0.877232,3,1,1,-0.164511,0.155707,2,0.488508,0.764998,-0.679146,-0.875581,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
873,-0.101159,0,0.283893,-0.393938,4,3,-0.289883,1,1,3,-0.79933,-1.046763,-0.678049,0,-0.330589,3,3,1,-0.550208,0.931603,3,-0.001333,0.764998,-0.368715,0.806541,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
874,-0.75817,0,0.12523,-0.270544,4,3,-0.831155,3,2,3,-0.639971,-0.4222,-0.678049,0,-0.603911,3,1,3,-0.164511,0.931603,2,0.488508,0.764998,1.804297,1.367249,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
875,0.774856,0,-1.493624,2.444129,4,4,-1.667666,3,2,4,-0.416869,-0.923228,-0.678049,0,2.675949,4,2,0,1.121144,0.155707,3,2.12131,1.869389,3.356449,3.610079,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
876,-1.853188,0,-0.368111,1.456975,3,3,-1.126394,4,1,4,-0.812716,-1.301845,-0.678049,0,0.489376,3,4,0,-1.193036,-0.620189,3,-0.817734,-0.891589,-0.058285,-0.595227,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
877,0.99386,0,-1.617579,-0.887515,4,4,-0.289883,3,2,4,0.186146,0.438473,-0.277594,0,-1.150554,3,3,1,0.09262,0.155707,2,-0.164613,-0.339394,-0.368715,-0.03452,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
878,0.555852,0,-1.545685,-0.887515,5,4,0.645041,4,2,1,-0.049068,-0.204502,1.724681,0,0.216054,3,1,1,-0.164511,0.155707,4,-0.491174,-0.339394,-0.679146,-0.314873,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
879,2.526886,0,-0.263989,-0.270544,4,2,-0.683535,4,2,4,-0.272596,-0.480665,-1.078504,1,0.762698,3,2,1,0.09262,0.155707,3,0.651788,0.764998,-0.368715,1.367249,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
880,-0.539166,0,-1.701868,0.469821,3,3,0.546627,2,1,2,-0.798905,-0.981271,-0.678049,0,1.309341,4,3,1,-1.193036,-0.620189,3,-0.817734,-0.615492,-0.058285,-0.595227,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
881,-0.539166,0,1.273054,-0.887515,2,4,-1.372427,3,2,3,-0.319766,-1.682992,0.523316,1,-0.330589,3,4,0,-0.164511,-0.620189,3,0.161947,0.764998,-0.679146,0.806541,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
882,-0.101159,0,-1.08953,-1.010909,3,3,0.546627,1,3,1,0.796597,-1.416386,-0.277594,1,1.582663,4,3,1,0.735447,-0.620189,3,-0.001333,0.764998,1.493867,0.806541,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
883,-0.429664,0,-1.699389,-0.023755,3,1,-0.289883,3,1,4,-0.790831,-1.124623,-1.078504,0,-0.603911,3,2,1,0.478316,1.7075,3,1.141629,1.593291,0.562576,1.647603,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
884,0.336849,0,-1.72418,0.099639,3,2,0.891073,2,2,2,0.07417,-0.382567,1.724681,0,-0.877232,3,2,1,-0.550208,-0.620189,4,-0.327893,-0.891589,-0.368715,-0.314873,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
885,-1.305679,0,1.372219,0.099639,4,3,-0.437503,3,2,4,-0.329965,0.886799,-1.078504,0,-0.330589,3,2,0,-0.807339,0.931603,3,-0.491174,-0.339394,-0.368715,-0.875581,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
886,-0.75817,0,1.642441,-1.010909,3,4,-0.142264,3,1,2,-0.621273,-0.694849,-1.078504,1,1.582663,4,1,1,0.09262,-0.620189,3,0.651788,1.317193,0.873006,0.806541,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
887,0.555852,0,-0.854015,2.073946,5,1,-0.289883,3,3,1,1.421072,1.260357,0.122861,1,0.489376,3,3,0,1.121144,2.483396,3,-0.981014,-1.167687,-0.679146,-1.155935,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
888,-0.210661,0,1.015228,-0.14715,2,3,0.595834,2,3,4,0.823157,-0.078436,0.523316,1,-1.150554,3,2,1,0.606882,2.483396,2,0.978348,-0.615492,0.562576,2.20831,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
889,-1.086676,0,0.745006,0.593216,3,1,-1.175601,3,1,1,-0.906844,0.00898,-0.678049,1,-0.330589,3,4,2,-0.293077,0.155707,2,0.325228,0.764998,1.183437,1.086895,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
890,1.869874,0,0.405369,-1.010909,4,4,-0.634329,3,3,3,0.849717,-0.654092,1.724681,0,0.489376,3,1,1,2.792496,-0.620189,1,-0.327893,-0.063296,-0.368715,-0.03452,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
891,0.774856,0,0.779713,-0.887515,1,1,0.300595,4,1,4,-0.95444,0.796712,-0.678049,0,-0.603911,3,4,1,-0.164511,1.7075,3,0.488508,0.212802,1.493867,0.806541,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
892,-1.96269,1,-0.739977,0.099639,3,1,1.481551,2,1,2,-0.986736,-1.147531,-0.678049,1,2.675949,4,2,0,-1.321601,-0.620189,4,-0.981014,-0.891589,-0.679146,-1.155935,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
893,-0.867672,0,0.514449,-1.010909,3,1,1.530758,3,1,4,-0.582814,-1.224829,-0.678049,0,-0.057267,3,1,3,-1.06447,1.7075,3,-0.654454,-0.615492,-0.368715,-0.595227,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
894,1.869874,0,-0.291259,-0.764121,3,4,0.94028,3,4,4,2.395924,1.287481,0.122861,0,-0.330589,3,1,0,3.178192,-0.620189,3,0.488508,1.317193,-0.679146,1.367249,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
895,-0.648668,0,1.31272,0.223033,2,3,0.694247,3,2,1,0.070133,0.390127,-0.678049,1,-0.877232,3,4,0,-0.678774,-0.620189,2,-0.164613,0.212802,-0.679146,-0.875581,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
